[01-04-23 17:50:59.296] LOG  : General     , 1680364259296> cachedir set to "C:\Users\Aleksa\Zomboid".
[01-04-23 17:51:19.052] LOG  : Lua         , 1680364279052> Loading: media/lua/client/Blacksmith/TimedActions/ISFurnaceLightFromLiterature.lua.
[01-04-23 17:51:19.058] LOG  : Lua         , 1680364279058> Loading: media/lua/client/Blacksmith/TimedActions/ISFurnaceLightFromPetrol.lua.
[01-04-23 17:51:19.065] LOG  : Lua         , 1680364279065> Loading: media/lua/client/Blacksmith/TimedActions/ISPutOutFireDrum.lua.
[01-04-23 17:51:19.070] LOG  : Lua         , 1680364279070> Loading: media/lua/client/Blacksmith/TimedActions/ISRemoveCharcoal.lua.
[01-04-23 17:51:19.076] LOG  : Lua         , 1680364279076> Loading: media/lua/client/Blacksmith/TimedActions/ISRemoveDrum.lua.
[01-04-23 17:51:19.082] LOG  : Lua         , 1680364279082> Loading: media/lua/client/Blacksmith/TimedActions/ISStopFurnaceFire.lua.
[01-04-23 17:51:19.088] LOG  : Lua         , 1680364279088> Loading: media/lua/client/Blacksmith/TimedActions/ISUseBellows.lua.
[01-04-23 17:51:19.094] LOG  : Lua         , 1680364279094> Loading: media/lua/client/BuildingObjects/ISUI/ISBuildMenu.lua.
[01-04-23 17:51:19.106] LOG  : Lua         , 1680364279106> Loading: media/lua/client/BuildingObjects/ISUI/ISInventoryBuildMenu.lua.
[01-04-23 17:51:19.111] LOG  : Lua         , 1680364279111> Loading: media/lua/client/BuildingObjects/ISUI/ISPaintMenu.lua.
[01-04-23 17:51:19.117] LOG  : Lua         , 1680364279117> Loading: media/lua/client/BuildingObjects/TimedActions/ISBuildAction.lua.
[01-04-23 17:51:19.124] LOG  : Lua         , 1680364279124> Loading: media/lua/client/BuildingObjects/TimedActions/ISInsertLightSourceFuelAction.lua.
[01-04-23 17:51:19.130] LOG  : Lua         , 1680364279130> Loading: media/lua/client/BuildingObjects/TimedActions/ISMultiStageBuild.lua.
[01-04-23 17:51:19.136] LOG  : Lua         , 1680364279136> Loading: media/lua/client/BuildingObjects/TimedActions/ISPaintAction.lua.
[01-04-23 17:51:19.142] LOG  : Lua         , 1680364279142> Loading: media/lua/client/BuildingObjects/TimedActions/ISPaintSignAction.lua.
[01-04-23 17:51:19.146] LOG  : Lua         , 1680364279146> Loading: media/lua/client/BuildingObjects/TimedActions/ISPlasterAction.lua.
[01-04-23 17:51:19.151] LOG  : Lua         , 1680364279151> Loading: media/lua/client/BuildingObjects/TimedActions/ISRemoveLightSourceFuelAction.lua.
[01-04-23 17:51:19.156] LOG  : Lua         , 1680364279156> Loading: media/lua/client/BuildingObjects/TimedActions/ISShovelGround.lua.
[01-04-23 17:51:19.161] LOG  : Lua         , 1680364279161> Loading: media/lua/client/BuildingObjects/TimedActions/ISToggleLightSourceAction.lua.
[01-04-23 17:51:19.165] LOG  : Lua         , 1680364279165> Loading: media/lua/client/Camping/CCampfireGlobalObject.lua.
[01-04-23 17:51:19.169] LOG  : Lua         , 1680364279169> Loading: media/lua/client/Map/CGlobalObject.lua.
[01-04-23 17:51:19.206] LOG  : Lua         , 1680364279206> Loading: media/lua/client/Camping/CCampfireSystem.lua.
[01-04-23 17:51:19.210] LOG  : Lua         , 1680364279210> Loading: media/lua/client/Map/CGlobalObjectSystem.lua.
[01-04-23 17:51:19.216] LOG  : Lua         , 1680364279215> Loading: media/lua/client/Camping/ISUI/ISCampingInfoWindow.lua.
[01-04-23 17:51:19.221] LOG  : Lua         , 1680364279221> Loading: media/lua/client/Camping/ISUI/ISCampingMenu.lua.
[01-04-23 17:51:19.228] LOG  : Lua         , 1680364279228> Loading: media/lua/client/Camping/TimedActions/ISAddFuelAction.lua.
[01-04-23 17:51:19.233] LOG  : Lua         , 1680364279233> Loading: media/lua/client/Camping/TimedActions/ISAddTentAction.lua.
[01-04-23 17:51:19.238] LOG  : Lua         , 1680364279238> Loading: media/lua/client/Camping/TimedActions/ISLightFromKindle.lua.
[01-04-23 17:51:19.243] LOG  : Lua         , 1680364279243> Loading: media/lua/client/Camping/TimedActions/ISLightFromLiterature.lua.
[01-04-23 17:51:19.248] LOG  : Lua         , 1680364279248> Loading: media/lua/client/Camping/TimedActions/ISLightFromPetrol.lua.
[01-04-23 17:51:19.252] LOG  : Lua         , 1680364279252> Loading: media/lua/client/Camping/TimedActions/ISPlaceCampfireAction.lua.
[01-04-23 17:51:19.257] LOG  : Lua         , 1680364279257> Loading: media/lua/client/Camping/TimedActions/ISPutOutCampfireAction.lua.
[01-04-23 17:51:19.262] LOG  : Lua         , 1680364279262> Loading: media/lua/client/Camping/TimedActions/ISRemoveCampfireAction.lua.
[01-04-23 17:51:19.266] LOG  : Lua         , 1680364279266> Loading: media/lua/client/Camping/TimedActions/ISRemoveTentAction.lua.
[01-04-23 17:51:19.296] LOG  : Lua         , 1680364279296> Loading: media/lua/client/Camping/TimedActions/ISSleepInTentAction.lua.
[01-04-23 17:51:19.302] LOG  : Lua         , 1680364279302> Loading: media/lua/client/Chat/ISChat.lua.
[01-04-23 17:51:19.308] LOG  : Lua         , 1680364279308> Loading: media/lua/client/ISUI/ISRichTextPanel.lua.
[01-04-23 17:51:19.314] LOG  : Lua         , 1680364279314> Loading: media/lua/client/ISUI/ISTabPanel.lua.
[01-04-23 17:51:19.320] LOG  : Lua         , 1680364279320> Loading: media/lua/client/Context/Inventory/InvContextMedia.lua.
[01-04-23 17:51:19.325] LOG  : Lua         , 1680364279325> Loading: media/lua/client/Context/Inventory/InvContextMovable.lua.
[01-04-23 17:51:19.329] LOG  : Lua         , 1680364279329> Loading: media/lua/client/Context/Inventory/InvContextRadio.lua.
[01-04-23 17:51:19.334] LOG  : Lua         , 1680364279334> Loading: media/lua/client/Context/ISContextManager.lua.
[01-04-23 17:51:19.340] LOG  : Lua         , 1680364279340> Loading: media/lua/client/Context/ISMenuContext.lua.
[01-04-23 17:51:19.344] LOG  : Lua         , 1680364279344> Loading: media/lua/client/Context/ISMenuContextBuild.lua.
[01-04-23 17:51:19.348] LOG  : Lua         , 1680364279348> Loading: media/lua/client/Context/ISMenuContextInventory.lua.
[01-04-23 17:51:19.352] LOG  : Lua         , 1680364279352> Loading: media/lua/client/Context/ISMenuContextWorld.lua.
[01-04-23 17:51:19.359] LOG  : Lua         , 1680364279359> Loading: media/lua/client/Context/ISMenuElement.lua.
[01-04-23 17:51:19.363] LOG  : Lua         , 1680364279363> Loading: media/lua/client/Context/World/ISContextDebugHighlights.lua.
[01-04-23 17:51:19.368] LOG  : Lua         , 1680364279368> Loading: media/lua/client/Context/World/ISContextDisassemble.lua.
[01-04-23 17:51:19.373] LOG  : Lua         , 1680364279373> Loading: media/lua/client/Context/World/ISContextDisksAndTapes.lua.
[01-04-23 17:51:19.381] LOG  : Lua         , 1680364279381> Loading: media/lua/client/Context/World/ISContextDoor.lua.
[01-04-23 17:51:19.385] LOG  : Lua         , 1680364279385> Loading: media/lua/client/Context/World/ISContextTelevision.lua.
[01-04-23 17:51:19.390] LOG  : Lua         , 1680364279390> Loading: media/lua/client/Context/World/TestMarkers.lua.
[01-04-23 17:51:19.394] LOG  : Lua         , 1680364279394> Loading: media/lua/client/DebugUIs/AdminContextMenu.lua.
[01-04-23 17:51:19.399] LOG  : Lua         , 1680364279399> Loading: media/lua/client/DebugUIs/AnimationClipViewer.lua.
[01-04-23 17:51:19.405] LOG  : Lua         , 1680364279405> Loading: media/lua/client/ISUI/ISScrollingListBox.lua.
[01-04-23 17:51:19.412] LOG  : Lua         , 1680364279412> Loading: media/lua/client/ISUI/ISPanelJoypad.lua.
[01-04-23 17:51:19.419] LOG  : Lua         , 1680364279419> Loading: media/lua/client/Vehicles/ISUI/ISUI3DScene.lua.
[01-04-23 17:51:19.424] LOG  : Lua         , 1680364279424> Loading: media/lua/client/DebugUIs/AttachmentEditorUI.lua.
[01-04-23 17:51:19.432] LOG  : Lua         , 1680364279432> Loading: media/lua/client/DebugUIs/BrushTool/BrushToolChooseTileUI.lua.
[01-04-23 17:51:19.459] LOG  : Lua         , 1680364279459> Loading: media/lua/client/DebugUIs/BrushTool/BrushToolManager.lua.
[01-04-23 17:51:19.464] LOG  : Lua         , 1680364279464> Loading: media/lua/client/DebugUIs/BrushTool/FireBrushUI.lua.
[01-04-23 17:51:19.470] LOG  : Lua         , 1680364279470> Loading: media/lua/client/DebugUIs/DebugChunkState/DebugChunkState_ObjectPickerPanel.lua.
[01-04-23 17:51:19.475] LOG  : Lua         , 1680364279475> Loading: media/lua/client/DebugUIs/DebugChunkState/DebugChunkState_ObjectProperties.lua.
[01-04-23 17:51:19.482] LOG  : Lua         , 1680364279482> Loading: media/lua/client/DebugUIs/DebugChunkState/ISSectionedPanel.lua.
[01-04-23 17:51:19.488] LOG  : Lua         , 1680364279488> Loading: media/lua/client/DebugUIs/DebugChunkState/DebugChunkState_SquarePanel.lua.
[01-04-23 17:51:19.495] LOG  : Lua         , 1680364279495> Loading: media/lua/client/DebugUIs/DebugChunkState/DebugChunkState_Tools.lua.
[01-04-23 17:51:19.500] LOG  : Lua         , 1680364279500> Loading: media/lua/client/DebugUIs/DebugChunkState/DebugChunkState_VehicleStoryPanel.lua.
[01-04-23 17:51:19.505] LOG  : Lua         , 1680364279505> Loading: media/lua/client/DebugUIs/DebugChunkState/DebugChunkStateUI.lua.
[01-04-23 17:51:19.510] LOG  : Lua         , 1680364279510> Loading: media/lua/client/RadioCom/ISUIRadio/ISSliderPanel.lua.
[01-04-23 17:51:19.541] LOG  : Lua         , 1680364279541> Loading: media/lua/client/DebugUIs/DebugContextMenu.lua.
[01-04-23 17:51:19.568] LOG  : Lua         , 1680364279568> Loading: media/lua/client/DebugUIs/DebugErrorsWindow.lua.
[01-04-23 17:51:19.573] LOG  : Lua         , 1680364279573> Loading: media/lua/client/DebugUIs/DebuggerContextMenu.lua.
[01-04-23 17:51:19.577] LOG  : Lua         , 1680364279577> Loading: media/lua/client/ISUI/ISContextMenu.lua.
[01-04-23 17:51:19.584] LOG  : Lua         , 1680364279584> Loading: media/lua/client/DebugUIs/DebugGlobalObjectState/DebugGlobalObjectState_PropertiesPanel.lua.
[01-04-23 17:51:19.590] LOG  : Lua         , 1680364279590> Loading: media/lua/client/DebugUIs/DebugGlobalObjectState/DebugGlobalObjectState_Tools.lua.
[01-04-23 17:51:19.595] LOG  : Lua         , 1680364279595> Loading: media/lua/client/DebugUIs/DebugGlobalObjectState/DebugGlobalObjectStateUI.lua.
[01-04-23 17:51:19.600] LOG  : Lua         , 1680364279600> Loading: media/lua/client/DebugUIs/DebugLogSettings.lua.
[01-04-23 17:51:19.606] LOG  : Lua         , 1680364279606> Loading: media/lua/client/DebugUIs/DebugMenu/Anims/FloatArrayPlotter.lua.
[01-04-23 17:51:19.607] LOG  : Lua         , 1680364279607> Loading: media/lua/client/DebugUIs/DebugMenu/Anims/ISAnimDebugMonitor.lua.
[01-04-23 17:51:19.612] LOG  : Lua         , 1680364279612> Loading: media/lua/client/DebugUIs/DebugMenu/Anims/ISAnimLoggerOutput.lua.
[01-04-23 17:51:19.613] LOG  : Lua         , 1680364279613> Loading: media/lua/client/DebugUIs/DebugMenu/Base/ISDebugSubPanelBase.lua.
[01-04-23 17:51:19.618] LOG  : Lua         , 1680364279618> Loading: media/lua/client/DebugUIs/DebugMenu/Base/ISDebugPanelBase.lua.
[01-04-23 17:51:19.623] LOG  : Lua         , 1680364279623> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ClimateColorsDebug.lua.
[01-04-23 17:51:19.629] LOG  : Lua         , 1680364279629> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ClimateControlDebug.lua.
[01-04-23 17:51:19.634] LOG  : Lua         , 1680364279634> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ClimateDebug.lua.
[01-04-23 17:51:19.640] LOG  : Lua         , 1680364279640> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ClimateOptionsDebug.lua.
[01-04-23 17:51:19.645] LOG  : Lua         , 1680364279645> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ClimDebuggersPanel.lua.
[01-04-23 17:51:19.650] LOG  : Lua         , 1680364279650> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/DailyValuesDebug.lua.
[01-04-23 17:51:19.657] LOG  : Lua         , 1680364279657> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ForecasterDebug.lua.
[01-04-23 17:51:19.664] LOG  : Lua         , 1680364279664> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/NewFogDebug.lua.
[01-04-23 17:51:19.670] LOG  : Lua         , 1680364279670> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/PlayerClimateDebug.lua.
[01-04-23 17:51:19.677] LOG  : Lua         , 1680364279677> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/PopupColorEdit.lua.
[01-04-23 17:51:19.683] LOG  : Lua         , 1680364279683> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ThermoDebug.lua.
[01-04-23 17:51:19.689] LOG  : Lua         , 1680364279689> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ThunderDebug.lua.
[01-04-23 17:51:19.696] LOG  : Lua         , 1680364279696> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/ValuePlotter.lua.
[01-04-23 17:51:19.702] LOG  : Lua         , 1680364279702> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/WeatherFXDebug.lua.
[01-04-23 17:51:19.708] LOG  : Lua         , 1680364279708> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/WeatherPeriodDebug.lua.
[01-04-23 17:51:19.714] LOG  : Lua         , 1680364279714> Loading: media/lua/client/DebugUIs/DebugMenu/Climate/WindDebug.lua.
[01-04-23 17:51:19.719] LOG  : Lua         , 1680364279719> Loading: media/lua/client/DebugUIs/DebugMenu/General/ISCheatPanelUI.lua.
[01-04-23 17:51:19.725] LOG  : Lua         , 1680364279725> Loading: media/lua/client/DebugUIs/DebugMenu/General/ISDebugBlood.lua.
[01-04-23 17:51:19.730] LOG  : Lua         , 1680364279730> Loading: media/lua/client/DebugUIs/DebugMenu/General/ISGameDebugPanel.lua.
[01-04-23 17:51:19.736] LOG  : Lua         , 1680364279736> Loading: media/lua/client/DebugUIs/DebugMenu/General/ISGeneralCheats.lua.
[01-04-23 17:51:19.775] LOG  : Lua         , 1680364279775> Loading: media/lua/client/DebugUIs/DebugMenu/General/ISGeneralDebug.lua.
[01-04-23 17:51:19.782] LOG  : Lua         , 1680364279782> Loading: media/lua/client/DebugUIs/DebugMenu/General/ISSearchMode.lua.
[01-04-23 17:51:19.789] LOG  : Lua         , 1680364279789> Loading: media/lua/client/DebugUIs/DebugMenu/General/ISStatsAndBody.lua.
[01-04-23 17:51:19.797] LOG  : Lua         , 1680364279797> Loading: media/lua/client/DebugUIs/DebugMenu/GlobalModData/GlobalModData.lua.
[01-04-23 17:51:19.804] LOG  : Lua         , 1680364279804> Loading: media/lua/client/DebugUIs/DebugMenu/GlobalModData/GlobalModDataTest.lua.
[01-04-23 17:51:19.808] LOG  : Lua         , 1680364279808> Loading: media/lua/client/DebugUIs/DebugMenu/ISDebugMenu.lua.
[01-04-23 17:51:19.814] LOG  : Lua         , 1680364279814> Loading: media/lua/client/DebugUIs/DebugMenu/ISDebugUtils.lua.
[01-04-23 17:51:19.819] LOG  : Lua         , 1680364279819> Loading: media/lua/client/DebugUIs/DebugMenu/IsoRegions/IsoRegionDebug.lua.
[01-04-23 17:51:19.825] LOG  : Lua         , 1680364279825> Loading: media/lua/client/DebugUIs/DebugMenu/IsoRegions/IsoRegionDetails.lua.
[01-04-23 17:51:19.832] LOG  : Lua         , 1680364279832> Loading: media/lua/client/DebugUIs/DebugMenu/IsoRegions/IsoRegionLogWindow.lua.
[01-04-23 17:51:19.837] LOG  : Lua         , 1680364279837> Loading: media/lua/client/DebugUIs/DebugMenu/IsoRegions/IsoRegionsWindow.lua.
[01-04-23 17:51:19.842] LOG  : Lua         , 1680364279842> Loading: media/lua/client/DebugUIs/DebugMenu/Player/ISPlayerDebug.lua.
[01-04-23 17:51:19.848] LOG  : Lua         , 1680364279848> Loading: media/lua/client/DebugUIs/DebugMenu/Puddles/PuddlesControl.lua.
[01-04-23 17:51:19.853] LOG  : Lua         , 1680364279853> Loading: media/lua/client/DebugUIs/DebugMenu/Puddles/PuddlesPeriodDebug.lua.
[01-04-23 17:51:19.859] LOG  : Lua         , 1680364279859> Loading: media/lua/client/DebugUIs/DebugMenu/radio/RadioScriptDebugger.lua.
[01-04-23 17:51:19.864] LOG  : Lua         , 1680364279864> Loading: media/lua/client/DebugUIs/DebugMenu/radio/ZomboidRadioDebug.lua.
[01-04-23 17:51:19.870] LOG  : Lua         , 1680364279870> Loading: media/lua/client/DebugUIs/DebugMenu/Statistic/ISGameStatisticPanel.lua.
[01-04-23 17:51:19.877] LOG  : Lua         , 1680364279877> Loading: media/lua/client/DebugUIs/DebugMenu/Statistic/StatisticChart.lua.
[01-04-23 17:51:19.884] LOG  : Lua         , 1680364279884> Loading: media/lua/client/DebugUIs/DebugMenu/Statistic/StatisticChartDiskOperations.lua.
[01-04-23 17:51:19.890] LOG  : Lua         , 1680364279890> Loading: media/lua/client/DebugUIs/DebugMenu/Statistic/StatisticChartMemory.lua.
[01-04-23 17:51:19.896] LOG  : Lua         , 1680364279896> Loading: media/lua/client/DebugUIs/DebugMenu/Statistic/StatisticChartPackets.lua.
[01-04-23 17:51:19.902] LOG  : Lua         , 1680364279902> Loading: media/lua/client/DebugUIs/DebugMenu/Statistic/StatisticChartUpdatePeriod.lua.
[01-04-23 17:51:19.909] LOG  : Lua         , 1680364279909> Loading: media/lua/client/DebugUIs/DebugMenu/WorldFlares/WorldFlaresDebug.lua.
[01-04-23 17:51:19.915] LOG  : Lua         , 1680364279915> Loading: media/lua/client/DebugUIs/DebugOptionsWindow.lua.
[01-04-23 17:51:19.921] LOG  : Lua         , 1680364279921> Loading: media/lua/client/ISUI/ISTickBox.lua.
[01-04-23 17:51:19.927] LOG  : Lua         , 1680364279927> Loading: media/lua/client/DebugUIs/DebugScenarios.lua.
[01-04-23 17:51:19.933] LOG  : Lua         , 1680364279933> Loading: media/lua/client/DebugUIs/DebugToolstrip.lua.
[01-04-23 17:51:19.940] LOG  : Lua         , 1680364279940> Loading: media/lua/client/DebugUIs/DeviceInspector.lua.
[01-04-23 17:51:19.947] LOG  : Lua         , 1680364279947> Loading: media/lua/client/DebugUIs/ISAttachedItemsUI.lua.
[01-04-23 17:51:19.953] LOG  : Lua         , 1680364279953> Loading: media/lua/client/DebugUIs/ISExtAnimListDebugUI.lua.
[01-04-23 17:51:19.959] LOG  : Lua         , 1680364279959> Loading: media/lua/client/DebugUIs/ISFastTeleportMove.lua.
[01-04-23 17:51:19.965] LOG  : Lua         , 1680364279965> Loading: media/lua/client/DebugUIs/ISLootStressTestUI.lua.
[01-04-23 17:51:19.971] LOG  : Lua         , 1680364279971> Loading: media/lua/client/DebugUIs/ISRemoveItemTool.lua.
[01-04-23 17:51:19.977] LOG  : Lua         , 1680364279976> Loading: media/lua/client/DebugUIs/ISRunningDebugUI.lua.
[01-04-23 17:51:19.981] LOG  : Lua         , 1680364279981> Loading: media/lua/client/DebugUIs/ISSpawnHordeUI.lua.
[01-04-23 17:51:19.988] LOG  : Lua         , 1680364279988> Loading: media/lua/client/DebugUIs/ISSpawnPointsEditor.lua.
[01-04-23 17:51:19.993] LOG  : Lua         , 1680364279993> Loading: media/lua/client/DebugUIs/ISSpawnVehicleUI.lua.
[01-04-23 17:51:19.999] LOG  : Lua         , 1680364279999> Loading: media/lua/client/DebugUIs/ISTeleportDebugUI.lua.
[01-04-23 17:51:20.005] LOG  : Lua         , 1680364280005> Loading: media/lua/client/DebugUIs/ISTilesPickerDebugUI.lua.
[01-04-23 17:51:20.011] LOG  : Lua         , 1680364280011> Loading: media/lua/client/DebugUIs/ISTriggerThunderUI.lua.
[01-04-23 17:51:20.016] LOG  : Lua         , 1680364280016> Loading: media/lua/client/DebugUIs/LuaDebugger.lua.
[01-04-23 17:51:20.022] LOG  : Lua         , 1680364280022> Loading: media/lua/client/DebugUIs/LuaDebugOutput.lua.
[01-04-23 17:51:20.027] LOG  : Lua         , 1680364280027> Loading: media/lua/client/DebugUIs/LuaFileBrowser.lua.
[01-04-23 17:51:20.032] LOG  : Lua         , 1680364280032> Loading: media/lua/client/DebugUIs/LuaThreadWindow.lua.
[01-04-23 17:51:20.037] LOG  : Lua         , 1680364280037> Loading: media/lua/client/DebugUIs/MPDebugger.lua.
[01-04-23 17:51:20.041] LOG  : Lua         , 1680364280041> Loading: media/lua/client/DebugUIs/ObjectViewer.lua.
[01-04-23 17:51:20.045] LOG  : Lua         , 1680364280045> Loading: media/lua/client/DebugUIs/Scenarios/BobKates.lua.
[01-04-23 17:51:20.049] LOG  : Lua         , 1680364280049> Loading: media/lua/client/DebugUIs/Scenarios/DebugScenario.lua.
[01-04-23 17:51:20.054] LOG  : Lua         , 1680364280054> Loading: media/lua/client/DebugUIs/Scenarios/LotsaZombies.lua.
[01-04-23 17:51:20.058] LOG  : Lua         , 1680364280058> Loading: media/lua/client/DebugUIs/Scenarios/MarkR.lua.
[01-04-23 17:51:20.062] LOG  : Lua         , 1680364280062> Loading: media/lua/client/DebugUIs/Scenarios/Multiplayer.lua.
[01-04-23 17:51:20.067] LOG  : Lua         , 1680364280066> Loading: media/lua/client/DebugUIs/Scenarios/SashaScenario.lua.
[01-04-23 17:51:20.071] LOG  : Lua         , 1680364280071> Loading: media/lua/client/DebugUIs/Scenarios/SteveS.lua.
[01-04-23 17:51:20.075] LOG  : Lua         , 1680364280075> Loading: media/lua/client/DebugUIs/Scenarios/Trailer1Scenario.lua.
[01-04-23 17:51:20.079] LOG  : Lua         , 1680364280079> Loading: media/lua/client/DebugUIs/Scenarios/Trailer2_LimpWPScenario.lua.
[01-04-23 17:51:20.083] LOG  : Lua         , 1680364280083> Loading: media/lua/client/DebugUIs/Scenarios/Trailer2_PoliceScenario.lua.
[01-04-23 17:51:20.088] LOG  : Lua         , 1680364280088> Loading: media/lua/client/DebugUIs/Scenarios/Trailer2Scenario.lua.
[01-04-23 17:51:20.092] LOG  : Lua         , 1680364280092> Loading: media/lua/client/DebugUIs/Scenarios/Trailer3Scenario.lua.
[01-04-23 17:51:20.098] LOG  : Lua         , 1680364280098> Loading: media/lua/client/DebugUIs/Scenarios/Trailer3Scenario_Arrival.lua.
[01-04-23 17:51:20.102] LOG  : Lua         , 1680364280102> Loading: media/lua/client/DebugUIs/Scenarios/Trailer3Scenario_Building.lua.
[01-04-23 17:51:20.108] LOG  : Lua         , 1680364280108> Loading: media/lua/client/DebugUIs/Scenarios/Trailer3Scenario_Fishing.lua.
[01-04-23 17:51:20.112] LOG  : Lua         , 1680364280112> Loading: media/lua/client/DebugUIs/Scenarios/Trailer3Scenario_GasStation.lua.
[01-04-23 17:51:20.116] LOG  : Lua         , 1680364280116> Loading: media/lua/client/DebugUIs/Scenarios/Trailer3Scenario_Roadtrip.lua.
[01-04-23 17:51:20.121] LOG  : Lua         , 1680364280121> Loading: media/lua/client/DebugUIs/Scenarios/TurboSaveTest.lua.
[01-04-23 17:51:20.125] LOG  : Lua         , 1680364280125> Loading: media/lua/client/DebugUIs/Scenarios/Water.lua.
[01-04-23 17:51:20.130] LOG  : Lua         , 1680364280130> Loading: media/lua/client/DebugUIs/Scenarios/WeaponScenario.lua.
[01-04-23 17:51:20.135] LOG  : Lua         , 1680364280135> Loading: media/lua/client/DebugUIs/SourceWindow.lua.
[01-04-23 17:51:20.141] LOG  : Lua         , 1680364280141> Loading: media/lua/client/DebugUIs/StashDebug.lua.
[01-04-23 17:51:20.146] LOG  : Lua         , 1680364280146> Loading: media/lua/client/DebugUIs/StreamMapWindow.lua.
[01-04-23 17:51:20.150] LOG  : Lua         , 1680364280150> Loading: media/lua/client/DebugUIs/TextureViewer.lua.
[01-04-23 17:51:20.155] LOG  : Lua         , 1680364280155> Loading: media/lua/client/DebugUIs/WatchWindow.lua.
[01-04-23 17:51:20.160] LOG  : Lua         , 1680364280160> Loading: media/lua/client/erosion/debug/ChunkReader.lua.
[01-04-23 17:51:20.164] LOG  : Lua         , 1680364280164> Loading: media/lua/client/erosion/debug/DebugDemoTime.lua.
[01-04-23 17:51:20.170] LOG  : Lua         , 1680364280170> Loading: media/lua/client/erosion/debug/Point2D.lua.
[01-04-23 17:51:20.174] LOG  : Lua         , 1680364280174> Loading: media/lua/client/Farming/CFarmingSystem.lua.
[01-04-23 17:51:20.179] LOG  : Lua         , 1680364280179> Loading: media/lua/client/Farming/CPlantGlobalObject.lua.
[01-04-23 17:51:20.183] LOG  : Lua         , 1680364280183> Loading: media/lua/client/Farming/ISUI/ISFarmingInfo.lua.
[01-04-23 17:51:20.189] LOG  : Lua         , 1680364280189> Loading: media/lua/client/Farming/ISUI/ISFarmingMenu.lua.
[01-04-23 17:51:20.195] LOG  : Lua         , 1680364280195> Loading: media/lua/client/Farming/ISUI/ISFarmingWindow.lua.
[01-04-23 17:51:20.199] LOG  : Lua         , 1680364280199> Loading: media/lua/client/Farming/TimedActions/ISCureFliesAction.lua.
[01-04-23 17:51:20.205] LOG  : Lua         , 1680364280205> Loading: media/lua/client/Farming/TimedActions/ISCureMildewAction.lua.
[01-04-23 17:51:20.209] LOG  : Lua         , 1680364280209> Loading: media/lua/client/Farming/TimedActions/ISFertilizeAction.lua.
[01-04-23 17:51:20.213] LOG  : Lua         , 1680364280213> Loading: media/lua/client/Farming/TimedActions/ISHarvestPlantAction.lua.
[01-04-23 17:51:20.219] LOG  : Lua         , 1680364280219> Loading: media/lua/client/Farming/TimedActions/ISPlantInfoAction.lua.
[01-04-23 17:51:20.224] LOG  : Lua         , 1680364280224> Loading: media/lua/client/Farming/TimedActions/ISPlowAction.lua.
[01-04-23 17:51:20.228] LOG  : Lua         , 1680364280228> Loading: media/lua/client/Farming/TimedActions/ISSeedAction.lua.
[01-04-23 17:51:20.233] LOG  : Lua         , 1680364280233> Loading: media/lua/client/Farming/TimedActions/ISShovelAction.lua.
[01-04-23 17:51:20.237] LOG  : Lua         , 1680364280237> Loading: media/lua/client/Farming/TimedActions/ISWaterPlantAction.lua.
[01-04-23 17:51:20.242] LOG  : Lua         , 1680364280242> Loading: media/lua/client/Fishing/TimedActions/ISCheckFishingNetAction.lua.
[01-04-23 17:51:20.246] LOG  : Lua         , 1680364280246> Loading: media/lua/client/Fishing/TimedActions/ISFishingAction.lua.
[01-04-23 17:51:20.251] LOG  : Lua         , 1680364280251> Loading: media/lua/client/Foraging/forageClient.lua.
[01-04-23 17:51:20.257] LOG  : Lua         , 1680364280257> Loading: media/lua/client/Foraging/ISBaseIcon.lua.
[01-04-23 17:51:20.263] LOG  : Lua         , 1680364280263> Loading: media/lua/client/Foraging/ISForageAction.lua.
[01-04-23 17:51:20.268] LOG  : Lua         , 1680364280268> Loading: media/lua/client/Foraging/ISForageIcon.lua.
[01-04-23 17:51:20.273] LOG  : Lua         , 1680364280273> Loading: media/lua/client/Foraging/ISSearchManager.lua.
[01-04-23 17:51:20.286] LOG  : Lua         , 1680364280286> Loading: media/lua/client/Foraging/ISSearchWindow.lua.
[01-04-23 17:51:20.292] LOG  : Lua         , 1680364280292> Loading: media/lua/client/Foraging/ISZoneDisplay.lua.
[01-04-23 17:51:20.303] LOG  : Lua         , 1680364280303> Loading: media/lua/client/Foraging/ISWorldItemIcon.lua.
[01-04-23 17:51:20.308] LOG  : Lua         , 1680364280308> Loading: media/lua/client/Hotbar/ISHotbar.lua.
[01-04-23 17:51:20.314] LOG  : Lua         , 1680364280314> Loading: media/lua/client/Hotbar/ISHotbarAttachDefinition.lua.
